idseq,datetime,subtype,srcip,srcport,srcintf,dstip,dstport,dstintf,action,sentpkt,rcvdpkt,duration,service,devtype,level,crscore,crlevel,is_attack
,2025-10-07 05:33:29,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,772603,72389,7234360,unknown,unknown,notice,0,none,0
,2025-10-07 05:33:25,forward,176.65.149.64,44627,wan1,220.130.36.69,22357,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:33:25,forward,176.65.149.64,44627,wan1,220.130.36.69,22357,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:33:20,forward,119.148.58.252,55385,wan1,220.130.36.69,50320,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:33:20,forward,119.148.58.252,55385,wan1,220.130.36.69,50320,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:33:18,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1929603,1924628,7234347,sip,unknown,notice,0,none,0
,2025-10-07 05:33:01,forward,10.4.168.70,9080,internal1,61.65.15.173,5060,wan1,accept,1943470,1937228,7234337,sip,unknown,notice,0,none,0
,2025-10-07 05:32:48,forward,178.22.24.63,52328,wan1,220.130.36.69,9825,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:32:48,forward,178.22.24.63,52328,wan1,220.130.36.69,9825,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:32:40,forward,79.124.40.98,45789,wan1,220.130.36.69,150,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:32:40,forward,79.124.40.98,45789,wan1,220.130.36.69,150,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:32:36,forward,165.154.237.250,58914,wan1,220.130.36.69,83,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:32:36,forward,165.154.237.250,58914,wan1,220.130.36.69,83,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:32:29,forward,176.65.149.220,37925,wan1,220.130.36.69,25048,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:32:29,forward,176.65.149.220,37925,wan1,220.130.36.69,25048,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:32:04,forward,196.251.117.16,58637,wan1,220.130.36.69,443,internal1,timeout,1,0,11,https,unknown,notice,0,none,0
,2025-10-07 05:32:04,forward,196.251.117.16,58637,wan1,220.130.36.69,443,internal1,ipconn,0,0,0,https,unknown,warning,5,low,1
,2025-10-07 05:32:03,forward,104.248.76.145,40964,wan1,220.130.36.69,51720,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:32:03,forward,104.248.76.145,40964,wan1,220.130.36.69,51720,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:31:39,forward,123.56.141.52,55600,wan1,220.130.36.69,6379,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:31:39,forward,123.56.141.52,55600,wan1,220.130.36.69,6379,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:31:28,forward,92.63.197.46,59189,wan1,220.130.36.69,11858,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:31:28,forward,92.63.197.46,59189,wan1,220.130.36.69,11858,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:31:27,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1286113,1285029,7234241,sip,unknown,notice,0,none,0
,2025-10-07 05:31:21,forward,79.124.40.98,45789,wan1,220.130.36.69,8700,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:31:21,forward,79.124.40.98,45789,wan1,220.130.36.69,8700,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:31:14,forward,147.185.132.60,57318,wan1,220.130.36.69,8333,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:31:14,forward,147.185.132.60,57318,wan1,220.130.36.69,8333,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:31:10,forward,156.225.0.40,58914,wan1,220.130.36.69,11003,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:31:10,forward,156.225.0.40,58914,wan1,220.130.36.69,11003,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:31:10,forward,162.142.125.244,50874,wan1,220.130.36.69,61651,internal1,accept,1,0,181,unknown,unknown,notice,0,none,0
,2025-10-07 05:31:10,forward,162.142.125.244,50874,wan1,220.130.36.69,61651,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:31:08,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1929571,1924596,7234217,sip,unknown,notice,0,none,0
,2025-10-07 05:30:59,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,772588,72389,7234210,unknown,unknown,notice,0,none,0
,2025-10-07 05:30:55,forward,195.184.76.123,52485,wan1,220.130.36.69,2052,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:30:55,forward,195.184.76.123,52485,wan1,220.130.36.69,2052,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:30:52,forward,112.4.101.24,48484,wan1,220.130.36.69,20121,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:30:52,forward,112.4.101.24,48484,wan1,220.130.36.69,20121,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:30:50,forward,89.248.169.50,49482,wan1,220.130.36.69,33437,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:30:50,forward,89.248.169.50,49482,wan1,220.130.36.69,33437,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:30:48,forward,79.124.58.246,55575,wan1,220.130.36.69,20103,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:30:48,forward,79.124.58.246,55575,wan1,220.130.36.69,20103,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:30:46,forward,91.196.152.208,57421,wan1,220.130.36.69,218,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:30:46,forward,91.196.152.208,57421,wan1,220.130.36.69,218,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:30:43,forward,45.136.68.55,56471,wan1,220.130.36.69,1404,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:30:43,forward,45.136.68.55,56471,wan1,220.130.36.69,1404,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:30:39,forward,79.124.58.254,55575,wan1,220.130.36.69,6666,internal1,timeout,1,0,11,irc,unknown,notice,0,none,0
,2025-10-07 05:30:39,forward,79.124.58.254,55575,wan1,220.130.36.69,6666,internal1,ipconn,0,0,0,irc,unknown,warning,5,low,1
,2025-10-07 05:30:38,forward,79.124.8.120,58840,wan1,220.130.36.69,22,internal1,timeout,1,0,11,ssh,unknown,notice,0,none,0
,2025-10-07 05:30:38,forward,79.124.8.120,58840,wan1,220.130.36.69,22,internal1,ipconn,0,0,0,ssh,unknown,warning,5,low,1
,2025-10-07 05:30:37,forward,176.65.148.215,47527,wan1,220.130.36.69,24308,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:30:37,forward,176.65.148.215,47527,wan1,220.130.36.69,24308,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:30:18,forward,45.136.68.54,56440,wan1,220.130.36.69,8189,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:30:18,forward,45.136.68.54,56440,wan1,220.130.36.69,8189,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:30:10,forward,79.124.8.120,59969,wan1,220.130.36.69,90,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:30:10,forward,79.124.8.120,59969,wan1,220.130.36.69,90,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:30:05,forward,92.63.197.46,59189,wan1,220.130.36.69,11837,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:30:05,forward,92.63.197.46,59189,wan1,220.130.36.69,11837,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:30:01,forward,10.4.168.70,9080,internal1,61.65.15.173,5060,wan1,accept,1943422,1937180,7234157,sip,unknown,notice,0,none,0
,2025-10-07 05:29:55,forward,79.124.40.110,56530,wan1,220.130.36.69,4407,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:29:55,forward,79.124.40.110,56530,wan1,220.130.36.69,4407,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:29:55,forward,79.124.40.98,45789,wan1,220.130.36.69,42130,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:29:55,forward,79.124.40.98,45789,wan1,220.130.36.69,42130,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:29:42,forward,165.154.237.240,58914,wan1,220.130.36.69,3288,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:29:42,forward,165.154.237.240,58914,wan1,220.130.36.69,3288,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:29:37,forward,185.156.73.197,59159,wan1,220.130.36.69,10901,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:29:37,forward,185.156.73.197,59159,wan1,220.130.36.69,10901,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:29:35,forward,204.76.203.212,35363,wan1,220.130.36.69,88,internal1,timeout,1,0,11,kerberos,unknown,notice,0,none,0
,2025-10-07 05:29:35,forward,204.76.203.212,35363,wan1,220.130.36.69,88,internal1,ipconn,0,0,0,kerberos,unknown,warning,5,low,1
,2025-10-07 05:29:34,forward,95.214.53.196,43934,wan1,220.130.36.69,4145,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:29:34,forward,95.214.53.196,43934,wan1,220.130.36.69,4145,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:29:23,forward,217.119.139.98,43920,wan1,220.130.36.69,6689,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:29:23,forward,217.119.139.98,43920,wan1,220.130.36.69,6689,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:29:20,forward,79.124.40.126,53725,wan1,220.130.36.69,4440,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:29:20,forward,79.124.40.126,53725,wan1,220.130.36.69,4440,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:29:20,forward,167.94.138.98,58379,wan1,220.130.36.69,11369,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:29:20,forward,167.94.138.98,58379,wan1,220.130.36.69,11369,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:29:19,forward,36.111.177.27,56883,wan1,220.130.36.69,53,internal1,accept,1,0,181,dns,unknown,notice,0,none,0
,2025-10-07 05:29:19,forward,36.111.177.27,56883,wan1,220.130.36.69,53,internal1,ipconn,0,0,0,dns,unknown,warning,5,low,1
,2025-10-07 05:29:17,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1286081,1284997,7234111,sip,unknown,notice,0,none,0
,2025-10-07 05:29:14,forward,118.193.57.121,46560,wan1,220.130.36.69,2950,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:29:14,forward,118.193.57.121,46560,wan1,220.130.36.69,2950,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:29:08,forward,20.168.121.141,53665,wan1,220.130.36.69,9002,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:29:08,forward,20.168.121.141,53665,wan1,220.130.36.69,9002,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:29:07,forward,79.124.8.120,38768,wan1,220.130.36.69,89,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:29:07,forward,79.124.8.120,38768,wan1,220.130.36.69,89,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:29:05,forward,79.124.40.106,47304,wan1,220.130.36.69,35177,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:29:05,forward,79.124.40.106,47304,wan1,220.130.36.69,35177,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:28:59,forward,88.210.63.63,59085,wan1,220.130.36.69,8885,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:28:59,forward,88.210.63.63,59085,wan1,220.130.36.69,8885,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:28:58,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1929539,1924564,7234087,sip,unknown,notice,0,none,0
,2025-10-07 05:28:57,forward,182.138.158.92,30392,wan1,220.130.36.69,80,internal1,timeout,1,0,11,http,unknown,notice,0,none,0
,2025-10-07 05:28:57,forward,182.138.158.92,30392,wan1,220.130.36.69,80,internal1,ipconn,0,0,0,http,unknown,warning,5,low,1
,2025-10-07 05:28:53,forward,45.136.68.52,56386,wan1,220.130.36.69,49648,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:28:53,forward,45.136.68.52,56386,wan1,220.130.36.69,49648,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:28:44,forward,118.193.32.88,44980,wan1,220.130.36.69,18100,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:28:44,forward,118.193.32.88,44980,wan1,220.130.36.69,18100,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:28:38,forward,176.65.149.55,34397,wan1,220.130.36.69,24546,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:28:38,forward,176.65.149.55,34397,wan1,220.130.36.69,24546,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:28:35,forward,79.124.40.106,47304,wan1,220.130.36.69,54,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:28:35,forward,79.124.40.106,47304,wan1,220.130.36.69,54,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:28:35,forward,185.200.116.67,59518,wan1,220.130.36.69,1194,internal1,accept,1,0,181,mms,unknown,notice,0,none,0
,2025-10-07 05:28:35,forward,185.200.116.67,59518,wan1,220.130.36.69,1194,internal1,ipconn,0,0,0,mms,unknown,warning,5,low,1
,2025-10-07 05:28:32,forward,181.117.188.36,22879,wan1,220.130.36.69,445,internal1,timeout,1,0,11,smb,unknown,notice,0,none,0
,2025-10-07 05:28:32,forward,181.117.188.36,22879,wan1,220.130.36.69,445,internal1,ipconn,0,0,0,smb,unknown,warning,5,low,1
,2025-10-07 05:28:30,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,772571,72386,7234060,unknown,unknown,notice,0,none,0
,2025-10-07 05:28:29,forward,147.185.133.43,56390,wan1,220.130.36.69,59144,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:28:29,forward,147.185.133.43,56390,wan1,220.130.36.69,59144,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:28:25,forward,176.65.149.67,34416,wan1,220.130.36.69,17462,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:28:25,forward,176.65.149.67,34416,wan1,220.130.36.69,17462,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:28:13,forward,79.124.40.106,47304,wan1,220.130.36.69,33445,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:28:13,forward,79.124.40.106,47304,wan1,220.130.36.69,33445,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:28:11,forward,213.111.152.90,32994,wan1,220.130.36.69,53,internal1,accept,1,0,181,dns,unknown,notice,0,none,0
,2025-10-07 05:28:11,forward,213.111.152.90,32994,wan1,220.130.36.69,53,internal1,ipconn,0,0,0,dns,unknown,warning,5,low,1
,2025-10-07 05:28:10,forward,66.132.153.150,1157,wan1,220.130.36.69,44817,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:28:10,forward,66.132.153.150,1157,wan1,220.130.36.69,44817,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:28:03,forward,176.97.210.9,34083,wan1,220.130.36.69,8888,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:28:03,forward,176.97.210.9,34083,wan1,220.130.36.69,8888,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:28:00,forward,79.124.8.120,49235,wan1,220.130.36.69,86,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:28:00,forward,79.124.8.120,49235,wan1,220.130.36.69,86,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:27:58,forward,176.65.148.166,53687,wan1,220.130.36.69,26043,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:27:58,forward,176.65.148.166,53687,wan1,220.130.36.69,26043,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:27:57,forward,88.210.63.63,59085,wan1,220.130.36.69,8680,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:27:57,forward,88.210.63.63,59085,wan1,220.130.36.69,8680,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:27:46,forward,204.76.203.83,58283,wan1,220.130.36.69,22,internal1,timeout,1,0,11,ssh,unknown,notice,0,none,0
,2025-10-07 05:27:46,forward,204.76.203.83,58283,wan1,220.130.36.69,22,internal1,ipconn,0,0,0,ssh,unknown,warning,5,low,1
,2025-10-07 05:27:43,forward,178.20.159.165,54695,wan1,220.130.36.69,18844,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:27:43,forward,178.20.159.165,54695,wan1,220.130.36.69,18844,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:27:24,forward,152.32.164.115,41302,wan1,220.130.36.69,2967,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:27:24,forward,152.32.164.115,41302,wan1,220.130.36.69,2967,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:27:17,forward,152.53.3.237,50201,wan1,220.130.36.69,25565,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:27:17,forward,152.53.3.237,50201,wan1,220.130.36.69,25565,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:27:14,forward,79.124.40.98,45789,wan1,220.130.36.69,25066,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:27:14,forward,79.124.40.98,45789,wan1,220.130.36.69,25066,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:27:07,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1286065,1284981,7233981,sip,unknown,notice,0,none,0
,2025-10-07 05:27:01,forward,10.4.168.70,9080,internal1,61.65.15.173,5060,wan1,accept,1943374,1937132,7233977,sip,unknown,notice,0,none,0
,2025-10-07 05:26:54,forward,94.102.49.88,53333,wan1,220.130.36.69,1500,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:26:54,forward,94.102.49.88,53333,wan1,220.130.36.69,1500,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:26:53,forward,35.203.210.161,49984,wan1,220.130.36.69,64032,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:26:53,forward,35.203.210.161,49984,wan1,220.130.36.69,64032,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:26:48,forward,52.14.58.0,46844,wan1,220.130.36.69,161,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:26:48,forward,52.14.58.0,46844,wan1,220.130.36.69,161,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:26:48,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1929507,1924532,7233957,sip,unknown,notice,0,none,0
,2025-10-07 05:26:43,forward,79.124.40.98,45789,wan1,220.130.36.69,31054,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:26:43,forward,79.124.40.98,45789,wan1,220.130.36.69,31054,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:26:40,forward,79.124.8.120,42522,wan1,220.130.36.69,85,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:26:40,forward,79.124.8.120,42522,wan1,220.130.36.69,85,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:26:27,forward,218.17.184.95,50008,wan1,220.130.36.69,2229,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:26:27,forward,218.17.184.95,50008,wan1,220.130.36.69,2229,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:26:24,forward,141.98.10.129,44593,wan1,220.130.36.69,1535,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:26:24,forward,141.98.10.129,44593,wan1,220.130.36.69,1535,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:26:21,forward,176.65.148.221,60567,wan1,220.130.36.69,19848,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:26:21,forward,176.65.148.221,60567,wan1,220.130.36.69,19848,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:26:10,forward,206.168.34.137,21129,wan1,220.130.36.69,1475,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:26:10,forward,206.168.34.137,21129,wan1,220.130.36.69,1475,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:26:06,forward,196.251.80.143,43050,wan1,220.130.36.69,20143,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:26:06,forward,196.251.80.143,43050,wan1,220.130.36.69,20143,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:26:03,forward,79.124.40.82,50413,wan1,220.130.36.69,33414,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:26:03,forward,79.124.40.82,50413,wan1,220.130.36.69,33414,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:25:59,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,772556,72386,7233910,unknown,unknown,notice,0,none,0
,2025-10-07 05:25:42,forward,92.63.197.46,59189,wan1,220.130.36.69,11088,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:25:42,forward,92.63.197.46,59189,wan1,220.130.36.69,11088,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:25:41,forward,92.63.197.66,8080,wan1,220.130.36.69,3321,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:25:41,forward,92.63.197.66,8080,wan1,220.130.36.69,3321,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:25:37,forward,183.221.243.24,0,wan1,220.130.36.69,0,internal1,accept,1,0,61,ping,unknown,notice,0,none,0
,2025-10-07 05:25:37,forward,183.221.243.24,0,wan1,220.130.36.69,0,internal1,ipconn,0,0,0,icmp0,unknown,warning,5,low,1
,2025-10-07 05:25:35,forward,79.124.8.120,37872,wan1,220.130.36.69,81,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:25:35,forward,79.124.8.120,37872,wan1,220.130.36.69,81,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:25:26,forward,183.56.243.176,45567,wan1,220.130.36.69,2375,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:25:26,forward,183.56.243.176,45567,wan1,220.130.36.69,2375,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:25:21,forward,20.168.122.19,50141,wan1,220.130.36.69,8047,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:25:21,forward,20.168.122.19,50141,wan1,220.130.36.69,8047,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:25:10,forward,79.124.40.98,45789,wan1,220.130.36.69,3211,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:25:10,forward,79.124.40.98,45789,wan1,220.130.36.69,3211,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:25:01,forward,159.89.235.169,45494,wan1,220.130.36.69,51641,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:25:01,forward,159.89.235.169,45494,wan1,220.130.36.69,51641,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:24:57,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1286033,1284949,7233851,sip,unknown,notice,0,none,0
,2025-10-07 05:24:41,forward,92.63.197.46,59189,wan1,220.130.36.69,11138,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:24:41,forward,92.63.197.46,59189,wan1,220.130.36.69,11138,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:24:39,forward,147.185.133.159,49677,wan1,220.130.36.69,26904,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:24:39,forward,147.185.133.159,49677,wan1,220.130.36.69,26904,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:24:38,forward,89.248.169.50,49374,wan1,220.130.36.69,22315,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:24:38,forward,89.248.169.50,49374,wan1,220.130.36.69,22315,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 05:24:38,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1929475,1924500,7233827,sip,unknown,notice,0,none,0
,2025-10-07 05:24:21,forward,45.142.193.51,59513,wan1,220.130.36.69,5516,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 05:24:21,forward,45.142.193.51,59513,wan1,220.130.36.69,5516,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
